STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT18
USC00305113,"EMMONS, NY US",9/26/1986,,,0,0,0,73,51,56,,1,,,,
USC00305113,"EMMONS, NY US",9/27/1986,,,0.53,0,0,75,55,55,,,,,,
USC00305113,"EMMONS, NY US",9/28/1986,,,0,0,0,64,54,57,,,,,,
USC00305113,"EMMONS, NY US",9/29/1986,,,0,0,0,62,57,62,,1,,,,
USC00305113,"EMMONS, NY US",9/30/1986,,,0.12,0,0,73,62,71,,1,,,,
USC00305113,"EMMONS, NY US",10/1/1986,,,0.31,0,0,82,63,63,,,,,,
USC00305113,"EMMONS, NY US",10/2/1986,,,0.12,0,0,64,55,56,,,,,,
USC00305113,"EMMONS, NY US",10/3/1986,,,0,0,0,66,46,46,1,,,,,
USC00305113,"EMMONS, NY US",10/4/1986,,,0.88,0,0,65,46,62,,,,,,
USC00305113,"EMMONS, NY US",10/5/1986,,,0.14,0,0,67,47,47,,,,,,
USC00305113,"EMMONS, NY US",10/6/1986,,,0,0,0,53,37,44,,,1,,,
USC00305113,"EMMONS, NY US",10/7/1986,,,0.02,0,0,48,29,33,,,,,,
USC00305113,"EMMONS, NY US",10/8/1986,,,0,0,0,55,33,36,,,,,,
USC00305113,"EMMONS, NY US",10/9/1986,,,0,0,0,68,36,46,,,,,,
USC00305113,"EMMONS, NY US",10/10/1986,,,0,0,0,59,25,26,,,,,,
USC00305113,"EMMONS, NY US",10/11/1986,,,0,0,0,48,22,22,,,,,,
USC00305113,"EMMONS, NY US",10/12/1986,,,0,0,0,57,22,32,,,,,,
USC00305113,"EMMONS, NY US",10/13/1986,,,0,0,0,64,32,56,,,,,,
USC00305113,"EMMONS, NY US",10/14/1986,,,0.18,0,0,60,55,58,1,,,,,
USC00305113,"EMMONS, NY US",10/15/1986,,,0.06,0,0,65,39,39,,,,,,
USC00305113,"EMMONS, NY US",10/16/1986,,,0,0,0,51,39,42,,,,,,
USC00305113,"EMMONS, NY US",10/17/1986,,,0,0,0,47,37,38,,,,,,
USC00305113,"EMMONS, NY US",10/18/1986,,,0.06,0,0,49,36,36,,,,,,
USC00305113,"EMMONS, NY US",10/19/1986,,,0,0,0,51,27,27,1,,,,,
USC00305113,"EMMONS, NY US",10/20/1986,,,0,0,0,56,27,33,,,,,,
USC00305113,"EMMONS, NY US",10/21/1986,,,0,0,0,59,31,31,1,,,,,
USC00305113,"EMMONS, NY US",10/22/1986,,,0.02,0,0,64,31,45,1,,,,,
USC00305113,"EMMONS, NY US",10/23/1986,,,0,0,0,66,42,57,,,,,,
USC00305113,"EMMONS, NY US",10/24/1986,,,0.1,0,0,65,34,34,,,,,,
USC00305113,"EMMONS, NY US",10/25/1986,,,0,0,0,53,25,26,,,,,,
USC00305113,"EMMONS, NY US",10/26/1986,,,0.08,0,0,54,26,42,,,,,,
USC00305113,"EMMONS, NY US",10/27/1986,,,0.58,0,0,48,42,46,1,,,,,
USC00305113,"EMMONS, NY US",10/28/1986,,,0.07,0,0,56,46,50,1,,,,,
USC00305113,"EMMONS, NY US",10/29/1986,,,0,0,0,52,31,31,,,,,,
USC00305113,"EMMONS, NY US",10/30/1986,,,0.12,0,0,67,31,45,,,,,,
USC00305113,"EMMONS, NY US",10/31/1986,,,0,0,0,46,22,23,,,,,,
USC00305113,"EMMONS, NY US",11/1/1986,,,0,0,0,53,23,43,,,,,,
USC00305113,"EMMONS, NY US",11/2/1986,,,0.03,0,0,60,43,45,,,,,,
USC00305113,"EMMONS, NY US",11/3/1986,,,0.13,0,0,45,22,23,,,,,,
USC00305113,"EMMONS, NY US",11/4/1986,,,0,0,0,47,23,44,,,,,,
USC00305113,"EMMONS, NY US",11/5/1986,,,0,0,0,48,23,26,,,,,,
USC00305113,"EMMONS, NY US",11/6/1986,,,0.63,0.2,0,35,26,34,,,,,,
USC00305113,"EMMONS, NY US",11/7/1986,,,0.02,0,0,42,30,30,1,,,,,
USC00305113,"EMMONS, NY US",11/8/1986,,,0.03,0,0,49,30,49,,,,,,
USC00305113,"EMMONS, NY US",11/9/1986,,,0.87,0,0,58,49,57,,,,,,
USC00305113,"EMMONS, NY US",11/10/1986,,,0.04,0,0,58,31,31,,,,,,
USC00305113,"EMMONS, NY US",11/11/1986,,,0,0,0,39,24,29,,,,,,
USC00305113,"EMMONS, NY US",11/12/1986,,,0.26,2.7,2,33,29,29,,,,,,
USC00305113,"EMMONS, NY US",11/13/1986,,,0.01,0.1,0,41,27,27,,,,,,
USC00305113,"EMMONS, NY US",11/14/1986,,,0.01,0.7,0,27,13,14,,,,,,
USC00305113,"EMMONS, NY US",11/15/1986,,,0,0,0,29,14,18,,,,,,
USC00305113,"EMMONS, NY US",11/16/1986,,,0,0,0,42,18,36,,,,,,
USC00305113,"EMMONS, NY US",11/17/1986,,,0,0,0,40,36,39,,,,,,
USC00305113,"EMMONS, NY US",11/18/1986,,,0,0,0,47,28,28,,,,,,
USC00305113,"EMMONS, NY US",11/19/1986,,,1.12,10.1,10,38,21,21,,,,,,
USC00305113,"EMMONS, NY US",11/20/1986,,,0,0,10,27,3,7,,,1,,,
USC00305113,"EMMONS, NY US",11/21/1986,,,1.21,0.8,9,36,7,34,,,1,,,
USC00305113,"EMMONS, NY US",11/22/1986,,,0.01,0.2,9,34,27,27,,,,,,
USC00305113,"EMMONS, NY US",11/23/1986,,,0,0,8,36,15,15,,,,,,
USC00305113,"EMMONS, NY US",11/24/1986,,,0.28,0,3,44,15,42,,,,,,
USC00305113,"EMMONS, NY US",11/25/1986,,,0,0,0,44,34,34,,,,,,
USC00305113,"EMMONS, NY US",11/26/1986,,,0,0,0,47,26,37,,,,,,
USC00305113,"EMMONS, NY US",11/27/1986,,,1.31,0,0,53,36,38,,,,,,
USC00305113,"EMMONS, NY US",11/28/1986,,,0,0,0,39,22,22,,,,,,
USC00305113,"EMMONS, NY US",11/29/1986,,,0,0,0,50,22,26,,,,,,
USC00305113,"EMMONS, NY US",11/30/1986,,,0,0,0,44,25,25,,,,,,
USC00305113,"EMMONS, NY US",12/1/1986,,,0,0,0,30,9,10,,,,,,
USC00305113,"EMMONS, NY US",12/2/1986,,,0,0,0,35,9,26,,,1,,,
USC00305113,"EMMONS, NY US",12/3/1986,,,0.91,3.4,2,43,26,37,,,,,,
USC00305113,"EMMONS, NY US",12/4/1986,,,0.13,0,0,44,31,32,,,,,,
USC00305113,"EMMONS, NY US",12/5/1986,,,0,0,0,37,27,27,,,,,,
USC00305113,"EMMONS, NY US",12/6/1986,,,0,0,0,31,17,19,,,,,,
USC00305113,"EMMONS, NY US",12/7/1986,,,0,0,0,40,18,22,,,,,,
USC00305113,"EMMONS, NY US",12/8/1986,,,0.05,0,0,40,21,29,,,,,,
USC00305113,"EMMONS, NY US",12/9/1986,,,0.11,1.9,2,33,18,21,,,,,,
USC00305113,"EMMONS, NY US",12/10/1986,,,0.22,0,0,45,21,40,,,,,,
USC00305113,"EMMONS, NY US",12/11/1986,,,0,0,0,41,19,19,,,,,,
USC00305113,"EMMONS, NY US",12/12/1986,,,0,0,0,34,18,29,,,,,,
USC00305113,"EMMONS, NY US",12/13/1986,,,0.01,0.6,1,34,11,11,,,,,,
USC00305113,"EMMONS, NY US",12/14/1986,,,0,0,1,17,4,4,,,,,,
USC00305113,"EMMONS, NY US",12/15/1986,,,0,0,0,33,4,32,,,,,,
USC00305113,"EMMONS, NY US",12/16/1986,,,0,0,0,35,32,32,,,,,,
USC00305113,"EMMONS, NY US",12/17/1986,,,0,0,0,38,31,31,,,,,,
USC00305113,"EMMONS, NY US",12/18/1986,,,0,0,0,39,31,34,,,1,,,
USC00305113,"EMMONS, NY US",12/19/1986,,,0.33,1.6,2,36,31,33,,,1,,,
USC00305113,"EMMONS, NY US",12/20/1986,,,0.02,0,2,35,30,30,,,,,,
USC00305113,"EMMONS, NY US",12/21/1986,,,0,0,2,33,21,21,,,,,,
USC00305113,"EMMONS, NY US",12/22/1986,,,0,0,2,29,19,26,,,,,,
USC00305113,"EMMONS, NY US",12/23/1986,,,0,0,1,35,24,26,,,,,,
USC00305113,"EMMONS, NY US",12/24/1986,,,0,0,1,35,25,27,,,,,,
USC00305113,"EMMONS, NY US",12/25/1986,,,0.36,0,0,39,27,36,,,,,,
USC00305113,"EMMONS, NY US",12/26/1986,,,0.02,0,0,43,32,33,,,,,,
USC00305113,"EMMONS, NY US",12/27/1986,,,0,0,0,34,30,31,,,,,,
USC00305113,"EMMONS, NY US",12/28/1986,,,0,0,0,32,22,23,,,,,,
USC00305113,"EMMONS, NY US",12/29/1986,,,0,0,0,32,23,30,,,,,,
USC00305113,"EMMONS, NY US",12/30/1986,,,0,0,0,38,25,25,,,,,,
USC00305113,"EMMONS, NY US",12/31/1986,,,0,0,0,33,25,30,,,,,,
USC00305113,"EMMONS, NY US",1/1/1987,,,0,0,0,35,11,12,,,,,,
USC00305113,"EMMONS, NY US",1/2/1987,,,0,0,0,31,12,26,,,,,,
USC00305113,"EMMONS, NY US",1/3/1987,,,1.04,11.8,12,29,23,24,,,,,,
USC00305113,"EMMONS, NY US",1/4/1987,,,0,0,12,24,2,2,,,,,,
USC00305113,"EMMONS, NY US",1/5/1987,,,0,0,12,25,-2,3,,,,,,
USC00305113,"EMMONS, NY US",1/6/1987,,,0,0,12,28,3,19,,,,,,
USC00305113,"EMMONS, NY US",1/7/1987,,,0,0,10,39,18,34,,,,,,
USC00305113,"EMMONS, NY US",1/8/1987,,,0.02,0.4,9,38,20,20,,,,,,
USC00305113,"EMMONS, NY US",1/9/1987,,,0.02,0.6,9,28,19,28,,,,,,
USC00305113,"EMMONS, NY US",1/10/1987,,,0,0,9,37,25,28,,,,,,
USC00305113,"EMMONS, NY US",1/11/1987,,,0.52,6.4,15,36,28,31,,,,,,
USC00305113,"EMMONS, NY US",1/12/1987,,,0.21,2.2,17,31,25,29,,,,,,
USC00305113,"EMMONS, NY US",1/13/1987,,,0.05,0.6,16,32,28,29,,,,,,
USC00305113,"EMMONS, NY US",1/14/1987,,,0,0,15,31,18,18,,,,,,
USC00305113,"EMMONS, NY US",1/15/1987,,,0.05,0,11,47,18,38,,,,,,
USC00305113,"EMMONS, NY US",1/16/1987,,,0,0,9,43,24,24,,,,,,
USC00305113,"EMMONS, NY US",1/17/1987,,,0,0,9,25,-1,-1,,,,,,
USC00305113,"EMMONS, NY US",1/18/1987,,,0,0,9,24,-2,24,,,,,,
USC00305113,"EMMONS, NY US",1/19/1987,,,0.11,1,10,35,20,20,,,,,,
USC00305113,"EMMONS, NY US",1/20/1987,,,0.76,9.1,18,26,17,19,,,,,,
USC00305113,"EMMONS, NY US",1/21/1987,,,0,0,17,24,13,23,,,,,,
USC00305113,"EMMONS, NY US",1/22/1987,,,0,0,16,30,5,6,,,,,,
USC00305113,"EMMONS, NY US",1/23/1987,,,1.1,17.7,32,23,6,21,,,,,,
USC00305113,"EMMONS, NY US",1/24/1987,,,0,0,31,26,-3,1,,,,,,
USC00305113,"EMMONS, NY US",1/25/1987,,,0,0,29,10,0,1,,,,,,
USC00305113,"EMMONS, NY US",1/26/1987,,,0,0,29,23,-10,-9,,,,,,
USC00305113,"EMMONS, NY US",1/27/1987,,,0,0,26,20,-21,-21,,,,,,
USC00305113,"EMMONS, NY US",1/28/1987,,,0,0,24,22,-21,-10,,,,,,
USC00305113,"EMMONS, NY US",1/29/1987,,,0,0,21,27,-10,14,,,,,,
USC00305113,"EMMONS, NY US",1/30/1987,,,0,0,18,32,3,26,,,,,,
USC00305113,"EMMONS, NY US",1/31/1987,,,0.2,2.9,20,34,26,27,,,,,,
USC00305113,"EMMONS, NY US",2/1/1987,,,0,0,20,27,18,18,,,,,,
USC00305113,"EMMONS, NY US",2/2/1987,,,0,0,18,33,18,33,,,,,,
USC00305113,"EMMONS, NY US",2/3/1987,,,0.09,1.1,16,40,29,30,,,,,,
USC00305113,"EMMONS, NY US",2/4/1987,,,0.04,0.1,15,37,27,27,,,,,,
USC00305113,"EMMONS, NY US",2/5/1987,,,0.08,1.9,16,33,7,7,,,,,,
USC00305113,"EMMONS, NY US",2/6/1987,,,0,0,16,26,1,26,,,,,,
USC00305113,"EMMONS, NY US",2/7/1987,,,0,0,15,38,22,31,,,,,,
USC00305113,"EMMONS, NY US",2/8/1987,,,0.01,0.1,15,40,16,18,,,,,,
USC00305113,"EMMONS, NY US",2/9/1987,,,0.03,0.3,15,37,16,16,,,,,,
USC00305113,"EMMONS, NY US",2/10/1987,,,0.01,0.1,15,16,3,12,,,,,,
USC00305113,"EMMONS, NY US",2/11/1987,,,0.03,0.3,15,27,12,22,,,,,,
USC00305113,"EMMONS, NY US",2/12/1987,,,0,0,14,31,4,5,,,,,,
USC00305113,"EMMONS, NY US",2/13/1987,,,0.02,0.3,14,31,5,5,,,,,,
USC00305113,"EMMONS, NY US",2/14/1987,,,0,0,14,13,-13,-13,,,,,,
USC00305113,"EMMONS, NY US",2/15/1987,,,0,0,14,13,-23,-23,,,,,,
USC00305113,"EMMONS, NY US",2/16/1987,,,0,0,14,6,-23,-15,,,,,,
USC00305113,"EMMONS, NY US",2/17/1987,,,0,0,14,22,-15,-11,,,,,,
USC00305113,"EMMONS, NY US",2/18/1987,,,0,0,13,34,-11,10,,,,,,
USC00305113,"EMMONS, NY US",2/19/1987,,,0,0,12,28,-7,-5,,,,,,
USC00305113,"EMMONS, NY US",2/20/1987,,,0,0,12,28,-6,-4,,,,,,
USC00305113,"EMMONS, NY US",2/21/1987,,,0,0,12,29,-4,4,,,,,,
USC00305113,"EMMONS, NY US",2/22/1987,,,0,0,11,36,1,2,,,,,,
USC00305113,"EMMONS, NY US",2/23/1987,,,0.05,0.5,10,44,2,25,,,,,,
USC00305113,"EMMONS, NY US",2/24/1987,,,0,0,10,37,21,22,,,,,,
USC00305113,"EMMONS, NY US",2/25/1987,,,0,0,10,33,2,3,,,,,,
USC00305113,"EMMONS, NY US",2/26/1987,,,0,0,9,30,1,2,,,,,,
USC00305113,"EMMONS, NY US",2/27/1987,,,0,0,9,32,2,6,,,,,,
USC00305113,"EMMONS, NY US",2/28/1987,,,0,0,9,41,6,12,,,,,,
USC00305113,"EMMONS, NY US",3/1/1987,,,0.59,0,8,38,12,35,,,,,,
USC00305113,"EMMONS, NY US",3/2/1987,,,0.73,0,7,43,33,37,,,,,,
USC00305113,"EMMONS, NY US",3/3/1987,,,0.09,0.1,7,37,24,25,,,,,,
USC00305113,"EMMONS, NY US",3/4/1987,,,0.02,0.2,7,37,11,12,,,,,,
USC00305113,"EMMONS, NY US",3/5/1987,,,0.01,0.2,7,31,12,20,,,,,,
USC00305113,"EMMONS, NY US",3/6/1987,,,0,0,7,34,11,13,,,,,,
USC00305113,"EMMONS, NY US",3/7/1987,,,0,0,6,49,13,31,,,,,,
USC00305113,"EMMONS, NY US",3/8/1987,,,0,0,5,61,28,29,,,,,,
USC00305113,"EMMONS, NY US",3/9/1987,,,0,0,4,63,29,37,,,,,,
USC00305113,"EMMONS, NY US",3/10/1987,,,0,0,3,37,3,3,,,,,,
USC00305113,"EMMONS, NY US",3/11/1987,,,0,0,3,22,-1,0,,,,,,
USC00305113,"EMMONS, NY US",3/12/1987,,,0,0,3,36,0,18,,,,,,
USC00305113,"EMMONS, NY US",3/13/1987,,,0,0,2,36,18,21,,,,,,
USC00305113,"EMMONS, NY US",3/14/1987,,,0,0,2,35,10,10,,,,,,
USC00305113,"EMMONS, NY US",3/15/1987,,,0,0,2,38,10,15,,,,,,
USC00305113,"EMMONS, NY US",3/16/1987,,,0,0,1,39,12,13,,,,,,
USC00305113,"EMMONS, NY US",3/17/1987,,,0,0,1,34,13,23,,,,,,
USC00305113,"EMMONS, NY US",3/18/1987,,,0,0,1,37,15,17,,,,,,
USC00305113,"EMMONS, NY US",3/19/1987,,,0,0,1,42,17,19,,,,,,
USC00305113,"EMMONS, NY US",3/20/1987,,,0,0,1,45,19,30,,,,,,
USC00305113,"EMMONS, NY US",3/21/1987,,,0.16,1.1,2,36,24,30,,,,,,
USC00305113,"EMMONS, NY US",3/22/1987,,,0.16,0.1,1,39,30,35,,,,,,
USC00305113,"EMMONS, NY US",3/23/1987,,,0,0,1,50,27,28,,,,,,
USC00305113,"EMMONS, NY US",3/24/1987,,,0,0,0,58,26,27,,,,,,
USC00305113,"EMMONS, NY US",3/25/1987,,,0,0,0,64,27,29,,,,,,
USC00305113,"EMMONS, NY US",3/26/1987,,,0.17,0,0,67,29,45,,1,,,,
USC00305113,"EMMONS, NY US",3/27/1987,,,0,0,0,53,40,42,,,,,,
USC00305113,"EMMONS, NY US",3/28/1987,,,0,0,0,57,39,41,,,,,,
USC00305113,"EMMONS, NY US",3/29/1987,,,0,0,0,64,31,35,,,,,,
USC00305113,"EMMONS, NY US",3/30/1987,,,0,0,0,70,35,51,,,,,,
USC00305113,"EMMONS, NY US",3/31/1987,,,0,0,0,63,51,58,,,,,,
USC00305113,"EMMONS, NY US",4/1/1987,,,0.34,0.1,0,63,21,23,,,,,,
USC00305113,"EMMONS, NY US",4/2/1987,,,0,0,,36,20,36,,,,,,
USC00305113,"EMMONS, NY US",4/3/1987,,,0.25,0.1,0,43,31,32,,,,,,
USC00305113,"EMMONS, NY US",4/4/1987,,,0.29,0,0,41,32,41,,,,,,
USC00305113,"EMMONS, NY US",4/5/1987,,,1.56,0,0,52,38,44,,,,,,
USC00305113,"EMMONS, NY US",4/6/1987,,,0.13,0,0,46,42,43,,,,,,
USC00305113,"EMMONS, NY US",4/7/1987,,,0.51,0,0,48,42,42,,,,,,
USC00305113,"EMMONS, NY US",4/8/1987,,,0.18,0,0,46,33,34,,,,,,
USC00305113,"EMMONS, NY US",4/9/1987,,,0,0,0,47,34,37,,,,,,
USC00305113,"EMMONS, NY US",4/10/1987,,,0,0,0,56,29,30,,,,,,
USC00305113,"EMMONS, NY US",4/11/1987,,,0,0,0,66,29,31,,,,,,
USC00305113,"EMMONS, NY US",4/12/1987,,,0.03,0,0,72,30,43,,,,,,
USC00305113,"EMMONS, NY US",4/13/1987,,,0.98,0,0,62,43,46,,,,,,
USC00305113,"EMMONS, NY US",4/14/1987,,,0,0,0,54,34,35,,,,,,
USC00305113,"EMMONS, NY US",4/15/1987,,,0,0,0,69,35,46,,,,,,
USC00305113,"EMMONS, NY US",4/16/1987,,,0,0,0,56,35,42,,,,,,
USC00305113,"EMMONS, NY US",4/17/1987,,,0,0,0,54,42,45,,,,,,
USC00305113,"EMMONS, NY US",4/18/1987,,,0,0,0,57,44,51,,,,,,
USC00305113,"EMMONS, NY US",4/19/1987,,,0,0,0,72,46,47,,,,,,
USC00305113,"EMMONS, NY US",4/20/1987,,,0,0,0,76,44,47,,,,,,
USC00305113,"EMMONS, NY US",4/21/1987,,,0,0,0,75,46,49,,,,,,
USC00305113,"EMMONS, NY US",4/22/1987,,,0,0,0,80,49,51,,,,,,
USC00305113,"EMMONS, NY US",4/23/1987,,,0,0,0,67,47,49,,,,,,
USC00305113,"EMMONS, NY US",4/24/1987,,,0.02,0,0,67,49,54,,,,,,
USC00305113,"EMMONS, NY US",4/25/1987,,,0.34,0,0,54,32,33,,,,,,
USC00305113,"EMMONS, NY US",4/26/1987,,,0,0,0,59,28,31,,,,,,
USC00305113,"EMMONS, NY US",4/27/1987,,,0,0,0,62,28,31,,,,,,
USC00305113,"EMMONS, NY US",4/28/1987,,,0.05,0.3,0,62,31,33,,,,,,
USC00305113,"EMMONS, NY US",4/29/1987,,,0.25,0,0,47,33,38,,,,,,
USC00305113,"EMMONS, NY US",4/30/1987,,,0.23,0,0,54,35,36,,,,,,
USC00305113,"EMMONS, NY US",5/1/1987,,,0,0,0,42,29,33,,,,,,
USC00305113,"EMMONS, NY US",5/2/1987,,,0,0,0,57,28,29,,,,,,
USC00305113,"EMMONS, NY US",5/3/1987,,,0,0,0,66,28,35,,,,,,
USC00305113,"EMMONS, NY US",5/4/1987,,,0,0,0,54,29,30,,,,,,
USC00305113,"EMMONS, NY US",5/5/1987,,,0,0,0,57,30,43,,,,,,
USC00305113,"EMMONS, NY US",5/6/1987,,,0.05,0,0,51,41,42,,,,,,
USC00305113,"EMMONS, NY US",5/7/1987,,,0.11,0,0,57,33,36,1,,,,,
USC00305113,"EMMONS, NY US",5/8/1987,,,0,0,0,64,28,30,,,,,,
USC00305113,"EMMONS, NY US",5/9/1987,,,0,0,0,63,30,37,,,,,,
USC00305113,"EMMONS, NY US",5/10/1987,,,0,0,0,76,37,64,,,,,,
USC00305113,"EMMONS, NY US",5/11/1987,,,0,0,0,76,42,45,,,,,,
USC00305113,"EMMONS, NY US",5/12/1987,,,0.05,0,0,83,45,60,,,,,,
USC00305113,"EMMONS, NY US",5/13/1987,,,0.06,0,0,63,32,33,,,,,,
USC00305113,"EMMONS, NY US",5/14/1987,,,0,0,0,70,33,46,,,,,,
USC00305113,"EMMONS, NY US",5/15/1987,,,0.01,0,0,75,46,60,,,,,,
USC00305113,"EMMONS, NY US",5/16/1987,,,0,0,0,63,31,33,,,,,,
USC00305113,"EMMONS, NY US",5/17/1987,,,0,0,0,69,33,55,,,,,,
USC00305113,"EMMONS, NY US",5/18/1987,,,0,0,0,83,47,48,,,,,,
USC00305113,"EMMONS, NY US",5/19/1987,,,0.19,0,0,73,43,43,,,,,,
USC00305113,"EMMONS, NY US",5/20/1987,,,0.02,0,0,55,43,48,,,,,,
USC00305113,"EMMONS, NY US",5/21/1987,,,,0,0,59,48,54,,,,,,
USC00305113,"EMMONS, NY US",5/22/1987,,,0,0,0,67,54,59,,,,,,
USC00305113,"EMMONS, NY US",5/23/1987,,,0.42,0,0,78,56,59,1,,,,,
USC00305113,"EMMONS, NY US",5/24/1987,,,0.22,0,0,81,51,55,,1,,,,
USC00305113,"EMMONS, NY US",5/25/1987,,,0,0,0,64,46,49,,,,,,
USC00305113,"EMMONS, NY US",5/26/1987,,,0,0,0,68,49,56,,,,,,
USC00305113,"EMMONS, NY US",5/27/1987,,,0.25,0,0,69,53,54,,,,,,
USC00305113,"EMMONS, NY US",5/28/1987,,,0,0,0,63,54,59,,,,,,
USC00305113,"EMMONS, NY US",5/29/1987,,,0.01,0,0,85,59,61,1,1,,,,
USC00305113,"EMMONS, NY US",5/30/1987,,,0.14,0,0,86,58,59,1,1,,,,
USC00305113,"EMMONS, NY US",5/31/1987,,,0.01,0,0,89,59,66,,,,,,
USC00305113,"EMMONS, NY US",6/1/1987,,,0,0,0,82,59,62,,,,,,
USC00305113,"EMMONS, NY US",6/2/1987,,,0.81,0,0,80,62,63,,1,,,,
USC00305113,"EMMONS, NY US",6/3/1987,,,0.02,0,0,76,63,66,,,,,,
USC00305113,"EMMONS, NY US",6/4/1987,,,0.03,0,0,70,61,62,,,,,,
USC00305113,"EMMONS, NY US",6/5/1987,,,0.52,0,0,67,48,49,1,,,,,
USC00305113,"EMMONS, NY US",6/6/1987,,,0,0,0,71,49,51,,,,,,
USC00305113,"EMMONS, NY US",6/7/1987,,,0,0,0,65,40,45,,,,,,
USC00305113,"EMMONS, NY US",6/8/1987,,,0.26,0,0,68,45,67,,1,,,,
USC00305113,"EMMONS, NY US",6/9/1987,,,0.05,0,0,76,59,59,,,,,,
USC00305113,"EMMONS, NY US",6/10/1987,,,0,0,0,66,48,48,,,,,,
USC00305113,"EMMONS, NY US",6/11/1987,,,0,0,0,68,38,39,,,,,,
USC00305113,"EMMONS, NY US",6/12/1987,,,0,0,0,72,39,64,,,,,,
USC00305113,"EMMONS, NY US",6/13/1987,,,0.18,0,0,72,59,63,1,,,,,
USC00305113,"EMMONS, NY US",6/14/1987,,,0,0,0,80,55,56,1,,,,,
USC00305113,"EMMONS, NY US",6/15/1987,,,0,0,0,82,56,68,,,,,,
USC00305113,"EMMONS, NY US",6/16/1987,,,0,0,0,83,49,49,,,,,,
USC00305113,"EMMONS, NY US",6/17/1987,,,0,0,0,83,47,47,,,,,,
USC00305113,"EMMONS, NY US",6/18/1987,,,0,0,0,75,45,46,,,,,,
USC00305113,"EMMONS, NY US",6/19/1987,,,0,0,0,81,46,51,,,,,,
USC00305113,"EMMONS, NY US",6/20/1987,,,0,0,0,87,51,62,,,,,,
USC00305113,"EMMONS, NY US",6/21/1987,,,0.15,0,0,84,60,60,,,,,,
USC00305113,"EMMONS, NY US",6/22/1987,,,0.12,0,0,72,60,67,,1,,,,
USC00305113,"EMMONS, NY US",6/23/1987,,,0.88,0,0,77,65,66,,,,,,
USC00305113,"EMMONS, NY US",6/24/1987,,,0.06,0,0,75,55,56,1,,,,,
USC00305113,"EMMONS, NY US",6/25/1987,,,0,0,0,85,54,58,1,,,,,
USC00305113,"EMMONS, NY US",6/26/1987,,,0,0,0,87,58,60,,,,,,
USC00305113,"EMMONS, NY US",6/27/1987,,,0.34,0,0,72,60,62,,1,,,,
USC00305113,"EMMONS, NY US",6/28/1987,,,0.28,0,0,78,54,55,,,,,,
USC00305113,"EMMONS, NY US",6/29/1987,,,0,0,0,69,55,60,,,,,,
USC00305113,"EMMONS, NY US",6/30/1987,,,0.29,0,0,82,60,68,,1,,,,
USC00305113,"EMMONS, NY US",7/1/1987,,,0.19,0,0,78,59,60,,,,,,
USC00305113,"EMMONS, NY US",7/2/1987,,,0.02,0,0,71,57,59,,,,,,
USC00305113,"EMMONS, NY US",7/3/1987,,,0.82,0,0,67,59,67,,,,,,
USC00305113,"EMMONS, NY US",7/4/1987,,,0.01,0,0,79,65,70,,,,,,
USC00305113,"EMMONS, NY US",7/5/1987,,,0,0,0,80,54,55,1,,,,,
USC00305113,"EMMONS, NY US",7/6/1987,,,0,0,0,80,55,59,,,,,,
USC00305113,"EMMONS, NY US",7/7/1987,,,0,0,0,82,59,64,,,,,,
USC00305113,"EMMONS, NY US",7/8/1987,,,0.02,0,0,72,63,68,,1,,,,
USC00305113,"EMMONS, NY US",7/9/1987,,,1.69,0,0,83,66,68,,,,,,
USC00305113,"EMMONS, NY US",7/10/1987,,,0,0,0,87,67,68,1,1,,,,
USC00305113,"EMMONS, NY US",7/11/1987,,,0.14,0,0,87,66,67,1,,,,,
USC00305113,"EMMONS, NY US",7/12/1987,,,0,0,0,89,66,67,1,,,,,
USC00305113,"EMMONS, NY US",7/13/1987,,,0.56,0,0,89,64,66,1,,,,,
USC00305113,"EMMONS, NY US",7/14/1987,,,0,0,0,89,66,74,,,,,,
USC00305113,"EMMONS, NY US",7/15/1987,,,0.87,0,0,79,54,56,,1,,,,
USC00305113,"EMMONS, NY US",7/16/1987,,,0,0,0,69,50,53,,,,,,
USC00305113,"EMMONS, NY US",7/17/1987,,,0,0,0,72,44,45,1,,,,,
USC00305113,"EMMONS, NY US",7/18/1987,,,0,0,0,78,45,53,,,,,,
USC00305113,"EMMONS, NY US",7/19/1987,,,0,0,0,87,53,65,1,,,,,
USC00305113,"EMMONS, NY US",7/20/1987,,,0,0,0,80,63,70,,,,,,
USC00305113,"EMMONS, NY US",7/21/1987,,,0.18,0,0,86,63,66,,,,,,
USC00305113,"EMMONS, NY US",7/22/1987,,,0,0,0,86,62,63,1,,,,,
USC00305113,"EMMONS, NY US",7/23/1987,,,0,0,0,88,59,60,1,,,,,
USC00305113,"EMMONS, NY US",7/24/1987,,,0,0,0,89,60,66,,,,,,
USC00305113,"EMMONS, NY US",7/25/1987,,,0,0,0,89,66,71,,1,,1,,
USC00305113,"EMMONS, NY US",7/26/1987,,,0.18,0,0,85,64,68,1,,,,,
USC00305113,"EMMONS, NY US",7/27/1987,,,0,0,0,82,53,54,1,,,,,
USC00305113,"EMMONS, NY US",7/28/1987,,,0,0,0,78,51,52,1,,,,,
USC00305113,"EMMONS, NY US",7/29/1987,,,0,0,0,75,45,47,1,,,,,
