STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/8/1991,0,",,0,2400",0,",,0,",0,",,0,",,,44,",,0",26,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/9/1991,0,",,0,2400",0,",,0,",0,",,0,",,,44,",,0",23,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/10/1991,0,",,0,2400",0,",,0,",0,",,0,",,,40,",,0",21,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/11/1991,0,"T,,0,2400",0.1,",,0,",0,"T,,0,",,,29,",,0",13,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/12/1991,0,",,0,2400",0,",,0,",0,",,0,",,,21,",,0",4,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/13/1991,0.01,",,0,2400",0.2,",,0,",0,"T,,0,",,,36,",,0",20,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/14/1991,0.57,",,0,2400",3.9,",,0,",3,",,0,",,,35,",,0",28,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/15/1991,0.01,",,0,2400",0.1,",,0,",2,",,0,",,,37,",,0",11,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/16/1991,0,"T,,0,2400",0,"T,,0,",2,",,0,",,,18,",,0",0,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/17/1991,0,"T,,0,2400",0,"T,,0,",2,",,0,",,,35,",,0",16,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/18/1991,0.16,",,0,2400",0.4,",,0,",1,",,0,",,,31,",,0",11,",,0",1,",,0",,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,0",1,",,X",1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/19/1991,0.24,",,0,2400",0.1,",,0,",0,",,0,",,,43,",,0",30,",,0",1,",,0",,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,0",1,",,X",,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/20/1991,0,"T,,0,2400",0,"T,,0,",0,",,0,",,,47,",,0",34,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/21/1991,0,",,0,2400",0,",,0,",0,",,0,",,,48,",,0",33,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/22/1991,0,"T,,0,2400",0,",,0,",0,",,0,",,,53,",,0",29,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/23/1991,0,",,0,2400",0,",,0,",0,",,0,",,,29,",,0",10,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/24/1991,0,",,0,2400",0,",,0,",0,",,0,",,,37,",,0",9,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/25/1991,0,",,0,2400",0,",,0,",0,",,0,",,,34,",,0",22,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/26/1991,0,",,0,2400",0,",,0,",0,",,0,",,,37,",,0",19,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/27/1991,0,"T,,0,2400",0,"T,,0,",0,"T,,0,",,,31,",,0",20,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/28/1991,0,"T,,0,2400",0,"T,,0,",0,"T,,0,",,,40,",,0",18,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/1/1991,0,",,0,2400",0,",,0,",0,",,0,",,,61,",,0",30,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/2/1991,0.05,",,0,2400",0,",,0,",0,",,0,",,,65,",,0",49,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/3/1991,0.28,",,0,2400",0,",,0,",0,",,0,",,,54,",,0",32,",,0",1,",,0",1,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,0",1,",,X",,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/4/1991,0.67,",,0,2400",0,",,0,",0,",,0,",,,42,",,0",33,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/5/1991,0,"T,,0,2400",0,",,0,",0,",,0,",,,39,",,0",24,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/6/1991,0,"T,,0,2400",0,",,0,",0,",,0,",,,57,",,0",21,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/7/1991,0.04,",,0,2400",0,"T,,0,",0,",,0,",,,48,",,0",24,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/8/1991,0,",,0,2400",0,",,0,",0,",,0,",,,32,",,0",19,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/9/1991,0,",,0,2400",0,",,0,",0,",,0,",,,39,",,0",18,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/10/1991,0,",,0,2400",0,",,0,",0,",,0,",,,39,",,0",20,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/11/1991,0,"T,,0,2400",0,"T,,0,",0,"T,,0,",,,34,",,0",20,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/12/1991,0,",,0,2400",0,",,0,",0,",,0,",,,43,",,0",23,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/13/1991,0,",,0,2400",0,",,0,",0,",,0,",,,45,",,0",21,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/14/1991,0.11,",,0,2400",0.1,",,0,",0,"T,,0,",,,38,",,0",31,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/15/1991,0.22,",,0,2400",2.1,",,0,",0,"T,,0,",,,39,",,0",27,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/16/1991,0,",,0,2400",0,",,0,",0,"T,,0,",,,50,",,0",20,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/17/1991,0,",,0,2400",0,",,0,",0,",,0,",,,56,",,0",22,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/18/1991,0.1,",,0,2400",0,",,0,",0,",,0,",,,44,",,0",30,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/19/1991,0.08,",,0,2400",0,",,0,",0,",,0,",,,54,",,0",38,",,0",1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/20/1991,0,",,0,2400",0,",,0,",0,",,0,",,,48,",,0",30,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/21/1991,0,"T,,0,2400",0,"T,,0,",0,",,0,",,,42,",,0",21,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/22/1991,0.2,",,0,2400",0,"T,,0,",0,",,0,",,,37,",,0",29,",,0",1,",,0",,,,,1,",,0",1,",,0",1,",,0",,,,,,,,,,,,,,,,,1,",,0",1,",,X",,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/23/1991,0.34,",,0,2400",0.1,",,0,",0,",,0,",,,37,",,0",33,",,0",1,",,0",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/24/1991,0.18,",,0,2400",0,",,0,",0,",,0,",,,44,",,0",33,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/25/1991,0,"T,,0,2400",0,",,0,",0,",,0,",,,44,",,0",38,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/26/1991,0,",,0,2400",0,",,0,",0,",,0,",,,51,",,0",37,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/27/1991,0.15,",,0,2400",0,",,0,",0,",,0,",,,51,",,0",43,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/28/1991,0.01,",,0,2400",0,",,0,",0,",,0,",,,66,",,0",34,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/29/1991,0,",,0,2400",0,",,0,",0,",,0,",,,54,",,0",28,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/30/1991,0.1,",,0,2400",1,",,0,",0,"T,,0,",,,45,",,0",28,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/31/1991,0,",,0,2400",0,",,0,",0,",,0,",,,48,",,0",18,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/1/1991,0,"T,,0,2400",0,",,0,",0,",,0,",,,47,",,0",28,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/2/1991,0,"T,,0,2400",0,",,0,",0,",,0,",,,48,",,0",36,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/3/1991,0,",,0,2400",0,",,0,",0,",,0,",,,53,",,0",29,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/4/1991,0,",,0,2400",0,",,0,",0,",,0,",,,68,",,0",25,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/5/1991,0.03,",,0,2400",0,",,0,",0,",,0,",,,65,",,0",47,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/6/1991,0.02,",,0,2400",0,",,0,",0,",,0,",,,75,",,0",47,",,0",1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/7/1991,0,",,0,2400",0,",,0,",0,",,0,",,,87,",,0",52,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/8/1991,0.39,",,0,2400",0,",,0,",0,",,0,",,,86,",,0",50,",,0",1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/9/1991,0.33,",,0,2400",0,",,0,",0,",,0,",,,77,",,0",50,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/10/1991,0.16,",,0,2400",0,",,0,",0,",,0,",,,68,",,0",39,",,0",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/11/1991,0,",,0,2400",0,",,0,",0,",,0,",,,49,",,0",36,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/12/1991,0,",,0,2400",0,",,0,",0,",,0,",,,53,",,0",32,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/13/1991,0.02,",,0,2400",0,",,0,",0,",,0,",,,50,",,0",31,",,0",1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/14/1991,0,",,0,2400",0,",,0,",0,",,0,",,,61,",,0",27,",,0",1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/15/1991,0.19,",,0,2400",0,",,0,",0,",,0,",,,48,",,0",40,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/16/1991,0,",,0,2400",0,",,0,",0,",,0,",,,67,",,0",39,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/17/1991,0.34,",,0,2400",0,",,0,",0,",,0,",,,64,",,0",33,",,0",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/18/1991,0.01,",,0,2400",0,",,0,",0,",,0,",,,49,",,0",42,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/19/1991,0,",,0,2400",0,",,0,",0,",,0,",,,63,",,0",34,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/20/1991,0,"T,,0,2400",0,",,0,",0,",,0,",,,57,",,0",43,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/21/1991,1.58,",,0,2400",0,",,0,",0,",,0,",,,48,",,0",40,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/22/1991,0.09,",,0,2400",0,",,0,",0,",,0,",,,47,",,0",41,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/23/1991,0,",,0,2400",0,",,0,",0,",,0,",,,67,",,0",38,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/24/1991,0,"T,,0,2400",0,",,0,",0,",,0,",,,69,",,0",35,",,0",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/25/1991,0,",,0,2400",0,",,0,",0,",,0,",,,70,",,0",42,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/26/1991,0.01,",,0,2400",0,",,0,",0,",,0,",,,73,",,0",36,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/27/1991,0.01,",,0,2400",0,",,0,",0,",,0,",,,79,",,0",52,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/28/1991,0,",,0,2400",0,",,0,",0,",,0,",,,69,",,0",42,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/29/1991,0.01,",,0,2400",0,",,0,",0,",,0,",,,65,",,0",49,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/30/1991,0.95,",,0,2400",0,",,0,",0,",,0,",,,61,",,0",50,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/1/1991,0.45,",,0,2400",0,",,0,",0,",,0,",,,80,",,0",54,",,0",1,",,0",1,",,X",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/2/1991,0.02,",,0,2400",0,",,0,",0,",,0,",,,60,",,0",43,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/3/1991,0,"T,,0,2400",0,",,0,",0,",,0,",,,56,",,0",42,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/4/1991,0,",,0,2400",0,",,0,",0,",,0,",,,65,",,0",41,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/5/1991,0,",,0,2400",0,",,0,",0,",,0,",,,70,",,0",36,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/6/1991,0.58,",,0,2400",0,",,0,",0,",,0,",,,59,",,0",51,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/7/1991,0,",,0,2400",0,",,0,",0,",,0,",,,61,",,0",49,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/8/1991,0,",,0,2400",0,",,0,",0,",,0,",,,59,",,0",44,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/9/1991,0,"T,,0,2400",0,",,0,",0,",,0,",,,62,",,0",38,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/10/1991,0.17,",,0,2400",0,",,0,",0,",,0,",,,72,",,0",50,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/11/1991,0,",,0,2400",0,",,0,",0,",,0,",,,79,",,0",43,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/12/1991,0,",,0,2400",0,",,0,",0,",,0,",,,84,",,0",54,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/13/1991,0,",,0,2400",0,",,0,",0,",,0,",,,86,",,0",49,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,5/14/1991,0.11,",,0,2400",0,",,0,",0,",,0,",,,74,",,0",53,",,0",1,",,0",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,
