STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/19/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",13,",,0",17,",,0",-6,",,0",-3,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/20/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",13,",,0",13,",,0",-10,",,0",-1,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/21/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",13,",,0",20,",,0",-9,",,0",6,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/22/1993,,,,,,,,,0.37,",,0,0800",4,",,0",16,",,0",23,",,0",6,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/23/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",14,",,0",39,",,0",15,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/24/1993,,,,,,,,,0.07,",,0,0800",2,",,0",16,",,0",22,",,0",6,",,0",8,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/25/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",16,",,0",14,",,0",1,",,0",2,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/26/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",16,",,0",17,",,0",-6,",,0",8,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/27/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",16,",,0",24,",,0",-10,",,0",-4,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/28/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",16,",,0",28,",,0",-4,",,0",10,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/1/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",16,",,0",26,",,0",3,",,0",10,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/2/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",16,",,0",30,",,0",9,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/3/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",12,",,0",41,",,0",20,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/4/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",12,",,0",40,",,0",22,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/5/1993,,,,,,,,,0.5,",,0,0800",4,",,0",16,",,0",31,",,0",26,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/6/1993,,,,,,,,,0.13,",,0,0800",1.5,",,0",18,",,0",31,",,0",24,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/7/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",17,",,0",31,",,0",14,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/8/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",13,",,0",41,",,0",23,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/9/1993,,,,,,,,,0.47,",,0,0800",3.5,",,0",16,",,0",40,",,0",28,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/10/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",16,",,0",31,",,0",10,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/11/1993,,,,,,,,,0.22,",,0,0800",3,",,0",19,",,0",29,",,0",13,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/12/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",17,",,0",26,",,0",7,",,0",12,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/13/1993,,,,,,,,,0.11,",,0,0800",2,",,0",19,",,0",26,",,0",11,",,0",17,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/14/1993,,,,,,,,,,,21,",,0",40,",,0",13,",I,0",-8,",,0",4,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/15/1993,,,,,,,,,,,,,,,21,",,0",-2,",,0",3,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/16/1993,,,,,,,,,,,0,"P,,0",,,22,",,0",3,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/17/1993,,,,,,,,,,,0,"P,,0",40,",,0",29,",,0",22,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/18/1993,,,,,,,,,1.16,",,0,0800",1,",,0",40,",,0",39,",,0",-4,",,0",-1,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/19/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",38,",,0",18,",,0",-12,",,0",-1,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/20/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",38,",,0",31,",,0",-1,",,0",14,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/21/1993,,,,,,,,,0.25,",,0,0800",3,",,0",40,",,0",31,",,0",14,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/22/1993,,,,,,,,,0,"T,,0,0800",0,"P,,0",38,",,0",38,",,0",25,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/23/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",34,",,0",32,",,0",7,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/24/1993,,,,,,,,,0.94,",,0,0800",0,"P,,0",30,",,0",38,",,0",17,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/25/1993,,,,,,,,,0.25,",,0,0800",0,"P,,0",23,",,0",35,",,0",31,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/26/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",21,",,0",43,",,0",22,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/27/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",18,",,0",56,",,0",26,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/28/1993,,,,,,,,,0.06,",,0,0800",0,"P,,0",15,",,0",26,",I,0",33,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/29/1993,,,,,,,,,0.09,",,0,0800",0,"P,,0",10,",,0",46,",,0",34,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/30/1993,,,,,,,,,0.02,",,0,0800",0,"P,,0",7,",,0",52,",,0",37,",,0",42,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/31/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",4,",,0",52,",,0",28,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/1/1993,,,,,,,,,0.25,",,0,0800",0,"P,,0",3,",,0",57,",,0",33,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/2/1993,,,,,,,,,0.06,",,0,0800",0,"P,,0",2,",,0",37,",,0",31,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/3/1993,,,,,,,,,0.07,",,0,0800",0,"P,,0",2,",,0",35,",,0",29,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/4/1993,,,,,,,,,0,"T,,0,0800",0,"T,,0",2,",,0",32,",,0",27,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/5/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"T,I,0",33,",,0",21,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/6/1993,,,,,,,,,0,"P,,0,0800",0,"P,I,0",2,",I,0",49,",,0",21,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/7/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",2,",,0",52,",,0",25,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/8/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"T,,0",56,",,0",25,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/9/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"T,,0",60,",,0",29,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/10/1993,,,,,,,,,0.4,",,0,0800",0,"P,,0",0,",,0",56,",,0",37,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/11/1993,,,,,,,,,0.06,",,0,0800",0,"P,,0",0,"P,,0",53,",,0",33,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/12/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",39,",,0",31,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/13/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",35,",,0",30,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/14/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",41,",,0",29,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/15/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",58,",,0",33,",,0",45,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/16/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",57,",,0",45,",,0",57,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/17/1993,,,,,,,,,1.54,",,0,0800",0,"P,,0",0,"P,,0",60,",,0",40,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/18/1993,,,,,,,,,0.05,",,0,0800",0,"P,,0",0,"P,,0",44,",,0",31,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/19/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",51,",,0",32,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/20/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",65,",,0",45,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/21/1993,,,,,,,,,0.1,",,0,0800",0,"P,,0",0,"P,,0",71,",,0",51,",,0",51,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/22/1993,,,,,,,,,1.45,",,0,0800",0,"P,,0",0,"P,,0",54,",,0",32,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/23/1993,,,,,,,,,0.32,",,0,0800",2,",,0",2,",,0",34,",,0",29,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/24/1993,,,,,,,,,0.15,",,0,0800",0,"P,,0",0,"P,,0",50,",,0",28,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/25/1993,,,,,,,,,0.2,",,0,0800",0,"P,,0",0,"P,,0",58,",,0",37,",,0",51,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/26/1993,,,,,,,,,0.06,",,0,0800",0,"P,,0",0,"P,,0",73,",,0",46,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/27/1993,,,,,,,,,0.91,",,0,0800",0,"P,,0",0,"P,,0",47,",,0",28,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/28/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",55,",,0",27,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/29/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",65,",,0",33,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/30/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",71,",,0",39,",,0",45,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/1/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,",,0",71,",,0",41,",,0",57,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/2/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",70,",,0",36,",,0",42,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/3/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",73,",,0",42,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/4/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",69,",,0",45,",,0",49,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/5/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",65,",,0",49,",,0",56,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/6/1993,,,,,,,,,1.15,",,0,0800",0,"P,,0",0,"P,,0",66,",,0",44,",,0",54,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/7/1993,,,,,,,,,0,"T,,0,0800",0,"P,,0",0,"P,,0",67,",,0",39,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/8/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",65,",,0",36,",,0",49,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/9/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",73,",,0",47,",,0",61,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/10/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",78,",,0",43,",,0",45,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/11/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",81,",,0",45,",,0",64,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/12/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",81,",,0",49,",,0",56,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/13/1993,,,,,,,,,0.02,",,0,0800",0,"P,,0",0,"P,,0",77,",,0",43,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/14/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",56,",,0",31,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/15/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",61,",,0",37,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/16/1993,,,,,,,,,0.2,",,0,0800",0,"P,,0",0,"P,,0",71,",,0",50,",,0",52,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/17/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",58,",,0",33,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/18/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",61,",,0",39,",,0",46,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/19/1993,,,,,,,,,0.23,",,0,0800",0,"P,,0",0,"P,,0",57,",,0",49,",I,0",49,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/20/1993,,,,,,,,,0.07,",,0,0800",0,"P,,0",0,"P,,0",50,",,0",44,",,0",45,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/21/1993,,,,,,,,,0.06,",,0,0800",0,"P,,0",0,"P,,0",53,",,0",33,",,0",42,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/22/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",59,",,0",40,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/23/1993,,,,,,,,,0.04,",,0,0800",0,"P,,0",0,"P,,0",59,",,0",34,",,0",46,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/24/1993,,,,,,,,,0.03,",,0,0800",0,"P,,0",0,"P,,0",69,",,0",46,",,0",54,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/25/1993,,,,,,,,,0.07,",,0,0800",0,"P,,0",0,"P,,0",60,",I,0",54,",,0",68,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/26/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",71,",,0",48,",,0",50,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/27/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",63,",,0",41,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/28/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",63,",,0",42,",,0",49,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/29/1993,,,,,,,,,0.06,",,0,0800",0,"P,,0",0,"P,,0",75,",,0",42,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/30/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",53,",,0",36,",,0",49,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/31/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",65,",,0",39,",,0",50,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/1/1993,,,,,,,,,0.58,",,0,0800",0,"P,,0",0,",,0",53,",,0",44,",,0",46,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/2/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",57,",,0",33,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/3/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",61,",,0",39,",,0",45,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/4/1993,,,,,,,,,0.08,",,0,0800",0,"P,,0",0,"P,,0",63,",,0",45,",,0",48,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/5/1993,,,,,,,,,0.02,",,0,0800",0,"P,,0",0,"P,,0",64,",,0",38,",,0",48,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/6/1993,,,,,,,,,0.59,",,0,0800",0,"P,,0",0,"P,,0",53,",,0",47,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/7/1993,,,,,,,,,0.04,",,0,0800",0,"P,,0",0,"P,,0",62,",,0",43,",,0",54,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/8/1993,,,,,,,,,0,"T,,0,0800",0,"P,,0",0,"P,,0",69,",,0",43,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/9/1993,,,,,,,,,0.39,",,0,0800",0,"P,,0",0,"P,,0",72,",,0",53,",,0",63,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/10/1993,,,,,,,,,1.2,",,0,0800",0,"P,,0",0,"P,,0",73,",,0",62,",,0",67,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/11/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",77,",,0",58,",,0",60,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/12/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",77,",,0",46,",,0",58,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/13/1993,,,,,,,,,0,"P,,0,0800",0,"P,,0",0,"P,,0",75,",,0",49,",,0",64,",,0,0700",,,,,,,,,,,,,,
